kW,Day,DayDummy,Month,Date,Hour,semesterBool,TAVG,TMAX,TMIN
637.916748,Weekday,1,Jun,5,14,0,89,102,76
625.1444855,Weekday,1,Jun,5,15,0,89,102,76
611.8892365,Weekday,1,Jun,5,16,0,89,102,76
617.3352661,Weekday,1,Jun,5,17,0,89,102,76
577.1615143,Weekday,1,Jun,5,18,0,89,102,76
564.1772614,Weekday,1,Jun,5,19,0,89,102,76
556.0947571,Weekday,1,Jun,5,20,0,89,102,76
549.3789978,Weekday,1,Jun,5,21,0,89,102,76
525.8222504,Weekday,1,Jun,5,22,0,89,102,76
515.3997498,Weekday,1,Jun,5,23,0,89,102,76
505.8067551,Weekday,1,Jun,6,0,0,91,103,77
502.3797455,Weekday,1,Jun,6,1,0,91,103,77
489.6740036,Weekday,1,Jun,6,2,0,91,103,77
492.616745,Weekday,1,Jun,6,3,0,91,103,77
497.2514954,Weekday,1,Jun,6,4,0,91,103,77
486.1815033,Weekday,1,Jun,6,5,0,91,103,77
516.8407593,Weekday,1,Jun,6,6,0,91,103,77
547.7147369,Weekday,1,Jun,6,7,0,91,103,77
586.1299896,Weekday,1,Jun,6,8,0,91,103,77
612.8659973,Weekday,1,Jun,6,9,0,91,103,77
658.5539856,Weekday,1,Jun,6,10,0,91,103,77
625.8550262,Weekday,1,Jun,6,11,0,91,103,77
616.1267548,Weekday,1,Jun,6,12,0,91,103,77
621.8399963,Weekday,1,Jun,6,13,0,91,103,77
650.3805084,Weekday,1,Jun,6,14,0,91,103,77
637.9077606,Weekday,1,Jun,6,15,0,91,103,77
642.3022461,Weekday,1,Jun,6,16,0,91,103,77
627.8067322,Weekday,1,Jun,6,17,0,91,103,77
572.1382446,Weekday,1,Jun,6,18,0,91,103,77
574.7412415,Weekday,1,Jun,6,19,0,91,103,77
552.0847473,Weekday,1,Jun,6,20,0,91,103,77
533.8439941,Weekday,1,Jun,6,21,0,91,103,77
523.4520035,Weekday,1,Jun,6,22,0,91,103,77
501.4982605,Weekday,1,Jun,6,23,0,91,103,77
513.5595093,Weekday,1,Jun,7,0,0,91,102,79
498.3320007,Weekday,1,Jun,7,1,0,91,102,79
494.15625,Weekday,1,Jun,7,2,0,91,102,79
501.5902557,Weekday,1,Jun,7,3,0,91,102,79
491.7820053,Weekday,1,Jun,7,4,0,91,102,79
498.164505,Weekday,1,Jun,7,5,0,91,102,79
528.6699982,Weekday,1,Jun,7,6,0,91,102,79
572.380249,Weekday,1,Jun,7,7,0,91,102,79
575.8570099,Weekday,1,Jun,7,8,0,91,102,79
622.7037659,Weekday,1,Jun,7,9,0,91,102,79
621.4865112,Weekday,1,Jun,7,10,0,91,102,79
628.0162506,Weekday,1,Jun,7,11,0,91,102,79
623.8272552,Weekday,1,Jun,7,12,0,91,102,79
610.6382599,Weekday,1,Jun,7,13,0,91,102,79
640.4867554,Weekday,1,Jun,7,14,0,91,102,79
633.2850037,Weekday,1,Jun,7,15,0,91,102,79
616.4817505,Weekday,1,Jun,7,16,0,91,102,79
609.1399994,Weekday,1,Jun,7,17,0,91,102,79
572.4277496,Weekday,1,Jun,7,18,0,91,102,79
567.8630066,Weekday,1,Jun,7,19,0,91,102,79
533.3049774,Weekday,1,Jun,7,20,0,91,102,79
504.2092514,Weekday,1,Jun,7,21,0,91,102,79
490.9577484,Weekday,1,Jun,7,22,0,91,102,79
482.6834946,Weekday,1,Jun,7,23,0,91,102,79
486.6750031,Weekend,0,Jun,8,0,0,88,100,73
495.7749939,Weekend,0,Jun,8,1,0,88,100,73
511.8499985,Weekend,0,Jun,8,2,0,88,100,73
515.2999954,Weekend,0,Jun,8,3,0,88,100,73
482.3502579,Weekend,0,Jun,8,4,0,88,100,73
509.7352524,Weekend,0,Jun,8,5,0,88,100,73
512.8070068,Weekend,0,Jun,8,6,0,88,100,73
518.6137543,Weekend,0,Jun,8,7,0,88,100,73
548.5730133,Weekend,0,Jun,8,8,0,88,100,73
565.9287567,Weekend,0,Jun,8,9,0,88,100,73
555.5327454,Weekend,0,Jun,8,10,0,88,100,73
553.3582458,Weekend,0,Jun,8,11,0,88,100,73
535.4404907,Weekend,0,Jun,8,12,0,88,100,73
552.9402466,Weekend,0,Jun,8,13,0,88,100,73
539.6437531,Weekend,0,Jun,8,14,0,88,100,73
527.2709961,Weekend,0,Jun,8,15,0,88,100,73
543.7127533,Weekend,0,Jun,8,16,0,88,100,73
548.2399902,Weekend,0,Jun,8,17,0,88,100,73
562.8162689,Weekend,0,Jun,8,18,0,88,100,73
533.8294983,Weekend,0,Jun,8,19,0,88,100,73
529.7027664,Weekend,0,Jun,8,20,0,88,100,73
519.1315155,Weekend,0,Jun,8,21,0,88,100,73
504.3597412,Weekend,0,Jun,8,22,0,88,100,73
501.4230042,Weekend,0,Jun,8,23,0,88,100,73
503.1999969,Weekend,0,Jun,9,0,0,91,105,75
478.8482437,Weekend,0,Jun,9,1,0,91,105,75
499.4729996,Weekend,0,Jun,9,2,0,91,105,75
483.8142471,Weekend,0,Jun,9,3,0,91,105,75
494.4642487,Weekend,0,Jun,9,4,0,91,105,75
485.547493,Weekend,0,Jun,9,5,0,91,105,75
503.1169891,Weekend,0,Jun,9,6,0,91,105,75
537.3767471,Weekend,0,Jun,9,7,0,91,105,75
532.8677673,Weekend,0,Jun,9,8,0,91,105,75
525.3769836,Weekend,0,Jun,9,9,0,91,105,75
555.8482513,Weekend,0,Jun,9,10,0,91,105,75
539.8674927,Weekend,0,Jun,9,11,0,91,105,75
548.6922455,Weekend,0,Jun,9,12,0,91,105,75
550.6082306,Weekend,0,Jun,9,13,0,91,105,75
552.3874969,Weekend,0,Jun,9,14,0,91,105,75
568.9147339,Weekend,0,Jun,9,15,0,91,105,75
555.5982513,Weekend,0,Jun,9,16,0,91,105,75
553.4422302,Weekend,0,Jun,9,17,0,91,105,75
568.8022614,Weekend,0,Jun,9,18,0,91,105,75
536.2497406,Weekend,0,Jun,9,19,0,91,105,75
538.1167603,Weekend,0,Jun,9,20,0,91,105,75
512.5335083,Weekend,0,Jun,9,21,0,91,105,75
514.8567505,Weekend,0,Jun,9,22,0,91,105,75
510.7627411,Weekend,0,Jun,9,23,0,91,105,75
507.404747,Weekday,1,Jun,10,0,0,95,109,81
479.564003,Weekday,1,Jun,10,1,0,95,109,81
501.2304993,Weekday,1,Jun,10,2,0,95,109,81
492.0637436,Weekday,1,Jun,10,3,0,95,109,81
485.0559998,Weekday,1,Jun,10,4,0,95,109,81
506.8477478,Weekday,1,Jun,10,5,0,95,109,81
546.8872528,Weekday,1,Jun,10,6,0,95,109,81
552.8062439,Weekday,1,Jun,10,7,0,95,109,81
575.0350037,Weekday,1,Jun,10,8,0,95,109,81
617.6677551,Weekday,1,Jun,10,9,0,95,109,81
655.1515045,Weekday,1,Jun,10,10,0,95,109,81
639.6555023,Weekday,1,Jun,10,11,0,95,109,81
620.6800079,Weekday,1,Jun,10,12,0,95,109,81
637.3564911,Weekday,1,Jun,10,13,0,95,109,81
630.335495,Weekday,1,Jun,10,14,0,95,109,81
656.4965057,Weekday,1,Jun,10,15,0,95,109,81
640.9949951,Weekday,1,Jun,10,16,0,95,109,81
630.1425018,Weekday,1,Jun,10,17,0,95,109,81
594.7765045,Weekday,1,Jun,10,18,0,95,109,81
594.8897552,Weekday,1,Jun,10,19,0,95,109,81
544.4022522,Weekday,1,Jun,10,20,0,95,109,81
555.1202393,Weekday,1,Jun,10,21,0,95,109,81
533.4962463,Weekday,1,Jun,10,22,0,95,109,81
516.0470047,Weekday,1,Jun,10,23,0,95,109,81
531.90625,Weekday,1,Jun,11,0,0,96,108,84
501.2639999,Weekday,1,Jun,11,1,0,96,108,84
512.1175003,Weekday,1,Jun,11,2,0,96,108,84
507.1735077,Weekday,1,Jun,11,3,0,96,108,84
504.1282425,Weekday,1,Jun,11,4,0,96,108,84
525.6557541,Weekday,1,Jun,11,5,0,96,108,84
524.4682617,Weekday,1,Jun,11,6,0,96,108,84
566.9952545,Weekday,1,Jun,11,7,0,96,108,84
577.005249,Weekday,1,Jun,11,8,0,96,108,84
607.1750031,Weekday,1,Jun,11,9,0,96,108,84
676.5102539,Weekday,1,Jun,11,10,0,96,108,84
682.0077362,Weekday,1,Jun,11,11,0,96,108,84
647.1752472,Weekday,1,Jun,11,12,0,96,108,84
640.138504,Weekday,1,Jun,11,13,0,96,108,84
635.465744,Weekday,1,Jun,11,14,0,96,108,84
626.0950012,Weekday,1,Jun,11,15,0,96,108,84
614.5025024,Weekday,1,Jun,11,16,0,96,108,84
613.479248,Weekday,1,Jun,11,17,0,96,108,84
604.3112488,Weekday,1,Jun,11,18,0,96,108,84
594.9669952,Weekday,1,Jun,11,19,0,96,108,84
550.1410217,Weekday,1,Jun,11,20,0,96,108,84
541.4425049,Weekday,1,Jun,11,21,0,96,108,84
508.1560059,Weekday,1,Jun,11,22,0,96,108,84
527.2737579,Weekday,1,Jun,11,23,0,96,108,84
488.8494949,Weekday,1,Jun,12,0,0,96,112,80
515.1900024,Weekday,1,Jun,12,1,0,96,112,80
489.5127487,Weekday,1,Jun,12,2,0,96,112,80
480.0490036,Weekday,1,Jun,12,3,0,96,112,80
496.9442444,Weekday,1,Jun,12,4,0,96,112,80
503.3805084,Weekday,1,Jun,12,5,0,96,112,80
523.2229919,Weekday,1,Jun,12,6,0,96,112,80
551.426239,Weekday,1,Jun,12,7,0,96,112,80
583.8702545,Weekday,1,Jun,12,8,0,96,112,80
595.2254944,Weekday,1,Jun,12,9,0,96,112,80
646.1707611,Weekday,1,Jun,12,10,0,96,112,80
615.4252472,Weekday,1,Jun,12,11,0,96,112,80
638.2875061,Weekday,1,Jun,12,12,0,96,112,80
629.3580017,Weekday,1,Jun,12,13,0,96,112,80
626.8157501,Weekday,1,Jun,12,14,0,96,112,80
639.1147461,Weekday,1,Jun,12,15,0,96,112,80
632.0027466,Weekday,1,Jun,12,16,0,96,112,80
606.5004883,Weekday,1,Jun,12,17,0,96,112,80
589.0127411,Weekday,1,Jun,12,18,0,96,112,80
570.5917511,Weekday,1,Jun,12,19,0,96,112,80
562.1052551,Weekday,1,Jun,12,20,0,96,112,80
549.7240143,Weekday,1,Jun,12,21,0,96,112,80
537.1015015,Weekday,1,Jun,12,22,0,96,112,80
507.0619965,Weekday,1,Jun,12,23,0,96,112,80
511.6925049,Weekday,1,Jun,13,0,0,96,107,82
487.7177505,Weekday,1,Jun,13,1,0,96,107,82
499.3349991,Weekday,1,Jun,13,2,0,96,107,82
503.6350021,Weekday,1,Jun,13,3,0,96,107,82
499.3515015,Weekday,1,Jun,13,4,0,96,107,82
489.6690063,Weekday,1,Jun,13,5,0,96,107,82
518.1587448,Weekday,1,Jun,13,6,0,96,107,82
523.4910049,Weekday,1,Jun,13,7,0,96,107,82
559.7857513,Weekday,1,Jun,13,8,0,96,107,82
613.5277557,Weekday,1,Jun,13,9,0,96,107,82
610.7389984,Weekday,1,Jun,13,10,0,96,107,82
627.3947601,Weekday,1,Jun,13,11,0,96,107,82
655.315506,Weekday,1,Jun,13,12,0,96,107,82
628.6277618,Weekday,1,Jun,13,13,0,96,107,82
655.5525055,Weekday,1,Jun,13,14,0,96,107,82
632.0837555,Weekday,1,Jun,13,15,0,96,107,82
602.3399963,Weekday,1,Jun,13,16,0,96,107,82
612.5204926,Weekday,1,Jun,13,17,0,96,107,82
586.6880035,Weekday,1,Jun,13,18,0,96,107,82
562.1157532,Weekday,1,Jun,13,19,0,96,107,82
546.6894989,Weekday,1,Jun,13,20,0,96,107,82
545.7867584,Weekday,1,Jun,13,21,0,96,107,82
511.5677567,Weekday,1,Jun,13,22,0,96,107,82
498.5949936,Weekday,1,Jun,13,23,0,96,107,82
496.5167465,Weekday,1,Jun,14,0,0,93,105,77
512.135498,Weekday,1,Jun,14,1,0,93,105,77
502.3775024,Weekday,1,Jun,14,2,0,93,105,77
489.3525009,Weekday,1,Jun,14,3,0,93,105,77
506.6167526,Weekday,1,Jun,14,4,0,93,105,77
490.5552444,Weekday,1,Jun,14,5,0,93,105,77
518.7649918,Weekday,1,Jun,14,6,0,93,105,77
536.3892517,Weekday,1,Jun,14,7,0,93,105,77
576.9485016,Weekday,1,Jun,14,8,0,93,105,77
608.3502502,Weekday,1,Jun,14,9,0,93,105,77
643.303009,Weekday,1,Jun,14,10,0,93,105,77
637.2602539,Weekday,1,Jun,14,11,0,93,105,77
605.8922424,Weekday,1,Jun,14,12,0,93,105,77
613.3747406,Weekday,1,Jun,14,13,0,93,105,77
628.4984894,Weekday,1,Jun,14,14,0,93,105,77
623.088501,Weekday,1,Jun,14,15,0,93,105,77
631.5625,Weekday,1,Jun,14,16,0,93,105,77
590.4652405,Weekday,1,Jun,14,17,0,93,105,77
594.3920135,Weekday,1,Jun,14,18,0,93,105,77
551.783493,Weekday,1,Jun,14,19,0,93,105,77
526.8209991,Weekday,1,Jun,14,20,0,93,105,77
532.1662445,Weekday,1,Jun,14,21,0,93,105,77
524.386261,Weekday,1,Jun,14,22,0,93,105,77
512.5072479,Weekday,1,Jun,14,23,0,93,105,77
500.7667542,Weekend,0,Jun,15,0,0,92,105,77
498.6227493,Weekend,0,Jun,15,1,0,92,105,77
498.5179977,Weekend,0,Jun,15,2,0,92,105,77
500.2754974,Weekend,0,Jun,15,3,0,92,105,77
509.4160004,Weekend,0,Jun,15,4,0,92,105,77
499.9097443,Weekend,0,Jun,15,5,0,92,105,77
517.6177521,Weekend,0,Jun,15,6,0,92,105,77
528.0934906,Weekend,0,Jun,15,7,0,92,105,77
533.0702515,Weekend,0,Jun,15,8,0,92,105,77
564.8527527,Weekend,0,Jun,15,9,0,92,105,77
570.6989899,Weekend,0,Jun,15,10,0,92,105,77
558.1662445,Weekend,0,Jun,15,11,0,92,105,77
549.5569916,Weekend,0,Jun,15,12,0,92,105,77
563.1724854,Weekend,0,Jun,15,13,0,92,105,77
568.2005005,Weekend,0,Jun,15,14,0,92,105,77
553.7774963,Weekend,0,Jun,15,15,0,92,105,77
557.1067505,Weekend,0,Jun,15,16,0,92,105,77
567.3700104,Weekend,0,Jun,15,17,0,92,105,77
555.4165039,Weekend,0,Jun,15,18,0,92,105,77
526.3057556,Weekend,0,Jun,15,19,0,92,105,77
528.3195038,Weekend,0,Jun,15,20,0,92,105,77
564.2159882,Weekend,0,Jun,15,21,0,92,105,77
522.5667496,Weekend,0,Jun,15,22,0,92,105,77
549.28125,Weekend,0,Jun,15,23,0,92,105,77
487.2367477,Weekend,0,Jun,16,0,0,93,107,80
494.5035019,Weekend,0,Jun,16,1,0,93,107,80
479.2534943,Weekend,0,Jun,16,2,0,93,107,80
496.6204987,Weekend,0,Jun,16,3,0,93,107,80
490.8242569,Weekend,0,Jun,16,4,0,93,107,80
499.6542435,Weekend,0,Jun,16,5,0,93,107,80
496.2999954,Weekend,0,Jun,16,6,0,93,107,80
521.0062485,Weekend,0,Jun,16,7,0,93,107,80
525.2470093,Weekend,0,Jun,16,8,0,93,107,80
540.7132568,Weekend,0,Jun,16,9,0,93,107,80
541.4919891,Weekend,0,Jun,16,10,0,93,107,80
539.5264893,Weekend,0,Jun,16,11,0,93,107,80
537.0805054,Weekend,0,Jun,16,12,0,93,107,80
537.7952576,Weekend,0,Jun,16,13,0,93,107,80
532.9667358,Weekend,0,Jun,16,14,0,93,107,80
545.4850159,Weekend,0,Jun,16,15,0,93,107,80
542.7432404,Weekend,0,Jun,16,16,0,93,107,80
538.3450012,Weekend,0,Jun,16,17,0,93,107,80
543.6175079,Weekend,0,Jun,16,18,0,93,107,80
534.5850067,Weekend,0,Jun,16,19,0,93,107,80
526.6382523,Weekend,0,Jun,16,20,0,93,107,80
524.4035034,Weekend,0,Jun,16,21,0,93,107,80
509.7047577,Weekend,0,Jun,16,22,0,93,107,80
488.1687546,Weekend,0,Jun,16,23,0,93,107,80
494.2107468,Weekday,1,Jun,17,0,0,94,105,82
488.952507,Weekday,1,Jun,17,1,0,94,105,82
482.8357468,Weekday,1,Jun,17,2,0,94,105,82
483.6027527,Weekday,1,Jun,17,3,0,94,105,82
480.9772568,Weekday,1,Jun,17,4,0,94,105,82
497.7347565,Weekday,1,Jun,17,5,0,94,105,82
518.6194916,Weekday,1,Jun,17,6,0,94,105,82
529.9252472,Weekday,1,Jun,17,7,0,94,105,82
554.8147583,Weekday,1,Jun,17,8,0,94,105,82
610.9570007,Weekday,1,Jun,17,9,0,94,105,82
635.6487579,Weekday,1,Jun,17,10,0,94,105,82
626.70401,Weekday,1,Jun,17,11,0,94,105,82
628.4335022,Weekday,1,Jun,17,12,0,94,105,82
628.9662476,Weekday,1,Jun,17,13,0,94,105,82
598.7507629,Weekday,1,Jun,17,14,0,94,105,82
615.7024994,Weekday,1,Jun,17,15,0,94,105,82
653.6505127,Weekday,1,Jun,17,16,0,94,105,82
625.0100098,Weekday,1,Jun,17,17,0,94,105,82
618.0175018,Weekday,1,Jun,17,18,0,94,105,82
552.5362549,Weekday,1,Jun,17,19,0,94,105,82
547.7992554,Weekday,1,Jun,17,20,0,94,105,82
539.1004944,Weekday,1,Jun,17,21,0,94,105,82
522.1680069,Weekday,1,Jun,17,22,0,94,105,82
506.1632462,Weekday,1,Jun,17,23,0,94,105,82
492.8594971,Weekday,1,Jun,18,0,0,92,104,79
484.3594971,Weekday,1,Jun,18,1,0,92,104,79
504.8745041,Weekday,1,Jun,18,2,0,92,104,79
484.0767517,Weekday,1,Jun,18,3,0,92,104,79
493.6720047,Weekday,1,Jun,18,4,0,92,104,79
498.5372467,Weekday,1,Jun,18,5,0,92,104,79
525.9209976,Weekday,1,Jun,18,6,0,92,104,79
578.0424957,Weekday,1,Jun,18,7,0,92,104,79
592.2777405,Weekday,1,Jun,18,8,0,92,104,79
605.9507446,Weekday,1,Jun,18,9,0,92,104,79
635.8717499,Weekday,1,Jun,18,10,0,92,104,79
625.1502533,Weekday,1,Jun,18,11,0,92,104,79
626.0487518,Weekday,1,Jun,18,12,0,92,104,79
634.7425079,Weekday,1,Jun,18,13,0,92,104,79
610.3920135,Weekday,1,Jun,18,14,0,92,104,79
635.5485077,Weekday,1,Jun,18,15,0,92,104,79
633.9715118,Weekday,1,Jun,18,16,0,92,104,79
640.3247375,Weekday,1,Jun,18,17,0,92,104,79
583.0482483,Weekday,1,Jun,18,18,0,92,104,79
554.3732605,Weekday,1,Jun,18,19,0,92,104,79
534.9555054,Weekday,1,Jun,18,20,0,92,104,79
543.7225037,Weekday,1,Jun,18,21,0,92,104,79
520.3657532,Weekday,1,Jun,18,22,0,92,104,79
514.1897278,Weekday,1,Jun,18,23,0,92,104,79
492.0540009,Weekday,1,Jun,19,0,0,91,104,76
494.8579941,Weekday,1,Jun,19,1,0,91,104,76
503.6207504,Weekday,1,Jun,19,2,0,91,104,76
487.3860016,Weekday,1,Jun,19,3,0,91,104,76
509.7372513,Weekday,1,Jun,19,4,0,91,104,76
497.6887512,Weekday,1,Jun,19,5,0,91,104,76
529.5160065,Weekday,1,Jun,19,6,0,91,104,76
574.9867554,Weekday,1,Jun,19,7,0,91,104,76
578.2565002,Weekday,1,Jun,19,8,0,91,104,76
618.9262543,Weekday,1,Jun,19,9,0,91,104,76
632.8510132,Weekday,1,Jun,19,10,0,91,104,76
674.3692474,Weekday,1,Jun,19,11,0,91,104,76
660.7992401,Weekday,1,Jun,19,12,0,91,104,76
676.0382538,Weekday,1,Jun,19,13,0,91,104,76
642.1577454,Weekday,1,Jun,19,14,0,91,104,76
665.0217285,Weekday,1,Jun,19,15,0,91,104,76
618.0227509,Weekday,1,Jun,19,16,0,91,104,76
652.9719849,Weekday,1,Jun,19,17,0,91,104,76
576.35849,Weekday,1,Jun,19,18,0,91,104,76
582.8442383,Weekday,1,Jun,19,19,0,91,104,76
562.3430176,Weekday,1,Jun,19,20,0,91,104,76
533.5585175,Weekday,1,Jun,19,21,0,91,104,76
540.7014923,Weekday,1,Jun,19,22,0,91,104,76
510.9800034,Weekday,1,Jun,19,23,0,91,104,76
498.5122528,Weekday,1,Jun,20,0,0,91,104,76
490.1402512,Weekday,1,Jun,20,1,0,91,104,76
494.1399994,Weekday,1,Jun,20,2,0,91,104,76
495.522995,Weekday,1,Jun,20,3,0,91,104,76
508.0084991,Weekday,1,Jun,20,4,0,91,104,76
506.8209991,Weekday,1,Jun,20,5,0,91,104,76
523.6030121,Weekday,1,Jun,20,6,0,91,104,76
556.1182556,Weekday,1,Jun,20,7,0,91,104,76
579.2670135,Weekday,1,Jun,20,8,0,91,104,76
629.5569916,Weekday,1,Jun,20,9,0,91,104,76
649.244751,Weekday,1,Jun,20,10,0,91,104,76
652.4664917,Weekday,1,Jun,20,11,0,91,104,76
638.302002,Weekday,1,Jun,20,12,0,91,104,76
644.6484985,Weekday,1,Jun,20,13,0,91,104,76
621.5817413,Weekday,1,Jun,20,14,0,91,104,76
638.5017548,Weekday,1,Jun,20,15,0,91,104,76
652.48349,Weekday,1,Jun,20,16,0,91,104,76
645.3899994,Weekday,1,Jun,20,17,0,91,104,76
600.8727417,Weekday,1,Jun,20,18,0,91,104,76
569.3950043,Weekday,1,Jun,20,19,0,91,104,76
538.4765015,Weekday,1,Jun,20,20,0,91,104,76
556.1024933,Weekday,1,Jun,20,21,0,91,104,76
526.0867538,Weekday,1,Jun,20,22,0,91,104,76
513.2105103,Weekday,1,Jun,20,23,0,91,104,76
520.2447357,Weekday,1,Jun,21,0,0,90,103,77
518.3539963,Weekday,1,Jun,21,1,0,90,103,77
512.6522522,Weekday,1,Jun,21,2,0,90,103,77
500.2179947,Weekday,1,Jun,21,3,0,90,103,77
506.9887466,Weekday,1,Jun,21,4,0,90,103,77
518.1742477,Weekday,1,Jun,21,5,0,90,103,77
537.3799896,Weekday,1,Jun,21,6,0,90,103,77
568.0752411,Weekday,1,Jun,21,7,0,90,103,77
597.0339966,Weekday,1,Jun,21,8,0,90,103,77
617.0182648,Weekday,1,Jun,21,9,0,90,103,77
643.6937561,Weekday,1,Jun,21,10,0,90,103,77
654.9454956,Weekday,1,Jun,21,11,0,90,103,77
635.1892548,Weekday,1,Jun,21,12,0,90,103,77
635.8342438,Weekday,1,Jun,21,13,0,90,103,77
632.220993,Weekday,1,Jun,21,14,0,90,103,77
624.4367371,Weekday,1,Jun,21,15,0,90,103,77
615.943985,Weekday,1,Jun,21,16,0,90,103,77
610.090271,Weekday,1,Jun,21,17,0,90,103,77
572.5674896,Weekday,1,Jun,21,18,0,90,103,77
553.2227631,Weekday,1,Jun,21,19,0,90,103,77
544.5492401,Weekday,1,Jun,21,20,0,90,103,77
541.0412445,Weekday,1,Jun,21,21,0,90,103,77
514.4072495,Weekday,1,Jun,21,22,0,90,103,77
506.4004974,Weekday,1,Jun,21,23,0,90,103,77
485.5342484,Weekend,0,Jun,22,0,0,90,99,77
488.3837509,Weekend,0,Jun,22,1,0,90,99,77
485.8519974,Weekend,0,Jun,22,2,0,90,99,77
505.2394943,Weekend,0,Jun,22,3,0,90,99,77
513.5970001,Weekend,0,Jun,22,4,0,90,99,77
513.3387527,Weekend,0,Jun,22,5,0,90,99,77
529.3184891,Weekend,0,Jun,22,6,0,90,99,77
542.8910065,Weekend,0,Jun,22,7,0,90,99,77
557.9444885,Weekend,0,Jun,22,8,0,90,99,77
566.1264954,Weekend,0,Jun,22,9,0,90,99,77
567.2152405,Weekend,0,Jun,22,10,0,90,99,77
555.3705139,Weekend,0,Jun,22,11,0,90,99,77
549.6817474,Weekend,0,Jun,22,12,0,90,99,77
543.6342621,Weekend,0,Jun,22,13,0,90,99,77
540.7035065,Weekend,0,Jun,22,14,0,90,99,77
546.7982483,Weekend,0,Jun,22,15,0,90,99,77
564.8197632,Weekend,0,Jun,22,16,0,90,99,77
548.346756,Weekend,0,Jun,22,17,0,90,99,77
552.8457489,Weekend,0,Jun,22,18,0,90,99,77
547.0857544,Weekend,0,Jun,22,19,0,90,99,77
522.4374924,Weekend,0,Jun,22,20,0,90,99,77
517.5077438,Weekend,0,Jun,22,21,0,90,99,77
507.8377609,Weekend,0,Jun,22,22,0,90,99,77
494.1865005,Weekend,0,Jun,22,23,0,90,99,77
491.8772507,Weekend,0,Jun,23,0,0,88,100,76
493.2472458,Weekend,0,Jun,23,1,0,88,100,76
490.5,Weekend,0,Jun,23,2,0,88,100,76
491.0390015,Weekend,0,Jun,23,3,0,88,100,76
482.2140045,Weekend,0,Jun,23,4,0,88,100,76
497.9144897,Weekend,0,Jun,23,5,0,88,100,76
520.653244,Weekend,0,Jun,23,6,0,88,100,76
520.5337601,Weekend,0,Jun,23,7,0,88,100,76
522.7724915,Weekend,0,Jun,23,8,0,88,100,76
535.0659943,Weekend,0,Jun,23,9,0,88,100,76
551.085495,Weekend,0,Jun,23,10,0,88,100,76
545.6139984,Weekend,0,Jun,23,11,0,88,100,76
540.5452576,Weekend,0,Jun,23,12,0,88,100,76
525.9364929,Weekend,0,Jun,23,13,0,88,100,76
536.7494965,Weekend,0,Jun,23,14,0,88,100,76
538.5527496,Weekend,0,Jun,23,15,0,88,100,76
530.6882629,Weekend,0,Jun,23,16,0,88,100,76
530.9369965,Weekend,0,Jun,23,17,0,88,100,76
524.1769943,Weekend,0,Jun,23,18,0,88,100,76
525.1602478,Weekend,0,Jun,23,19,0,88,100,76
511.1847458,Weekend,0,Jun,23,20,0,88,100,76
518.7507553,Weekend,0,Jun,23,21,0,88,100,76
505.5032578,Weekend,0,Jun,23,22,0,88,100,76
503.5547485,Weekend,0,Jun,23,23,0,88,100,76
500.0132523,Weekday,1,Jun,24,0,0,89,103,75
504.6637421,Weekday,1,Jun,24,1,0,89,103,75
512.2192459,Weekday,1,Jun,24,2,0,89,103,75
477.1310043,Weekday,1,Jun,24,3,0,89,103,75
483.3144913,Weekday,1,Jun,24,4,0,89,103,75
498.1672592,Weekday,1,Jun,24,5,0,89,103,75
529.6315079,Weekday,1,Jun,24,6,0,89,103,75
543.9929962,Weekday,1,Jun,24,7,0,89,103,75
591.5617523,Weekday,1,Jun,24,8,0,89,103,75
609.054245,Weekday,1,Jun,24,9,0,89,103,75
643.3509827,Weekday,1,Jun,24,10,0,89,103,75
672.4185028,Weekday,1,Jun,24,11,0,89,103,75
653.7809906,Weekday,1,Jun,24,12,0,89,103,75
640.9654846,Weekday,1,Jun,24,13,0,89,103,75
648.4422607,Weekday,1,Jun,24,14,0,89,103,75
645.7964935,Weekday,1,Jun,24,15,0,89,103,75
637.7957611,Weekday,1,Jun,24,16,0,89,103,75
622.9190063,Weekday,1,Jun,24,17,0,89,103,75
594.3759918,Weekday,1,Jun,24,18,0,89,103,75
573.2977448,Weekday,1,Jun,24,19,0,89,103,75
566.7590027,Weekday,1,Jun,24,20,0,89,103,75
555.9272461,Weekday,1,Jun,24,21,0,89,103,75
530.8582458,Weekday,1,Jun,24,22,0,89,103,75
515.2632446,Weekday,1,Jun,24,23,0,89,103,75
525.9325104,Weekday,1,Jun,25,0,0,92,105,76
496.7525024,Weekday,1,Jun,25,1,0,92,105,76
509.5732498,Weekday,1,Jun,25,2,0,92,105,76
499.1455078,Weekday,1,Jun,25,3,0,92,105,76
507.4672546,Weekday,1,Jun,25,4,0,92,105,76
503.715004,Weekday,1,Jun,25,5,0,92,105,76
528.0257645,Weekday,1,Jun,25,6,0,92,105,76
555.0830078,Weekday,1,Jun,25,7,0,92,105,76
580.368515,Weekday,1,Jun,25,8,0,92,105,76
603.3527527,Weekday,1,Jun,25,9,0,92,105,76
660.9492493,Weekday,1,Jun,25,10,0,92,105,76
666.9550018,Weekday,1,Jun,25,11,0,92,105,76
639.7064972,Weekday,1,Jun,25,12,0,92,105,76
623.1445007,Weekday,1,Jun,25,13,0,92,105,76
641.2265167,Weekday,1,Jun,25,14,0,92,105,76
649.5712585,Weekday,1,Jun,25,15,0,92,105,76
