DayDummy,Date,Hour,semesterBool,TMAX,TMIN,kW
0,5,6,0,94,67,1
0,5,7,0,94,67,2
0,5,8,0,94,67,2
0,5,9,0,94,67,2
0,5,10,0,94,67,2
0,5,11,0,94,67,2
0,5,12,0,94,67,2
0,5,13,0,94,67,2
0,5,14,0,94,67,2
0,5,15,0,94,67,2
0,5,16,0,94,67,2
0,5,17,0,94,67,2
0,5,18,0,94,67,2
0,5,19,0,94,67,2
0,5,20,0,94,67,1
0,5,21,0,94,67,2
0,5,22,0,94,67,1
0,5,23,0,94,67,1
1,6,0,0,86,67,1
1,6,1,0,86,67,1
1,6,2,0,86,67,1
1,6,3,0,86,67,1
1,6,4,0,86,67,1
1,6,5,0,86,67,1
1,6,6,0,86,67,2
1,6,7,0,86,67,2
1,6,8,0,86,67,2
1,6,9,0,86,67,3
1,6,10,0,86,67,3
1,6,11,0,86,67,3
1,6,12,0,86,67,3
1,6,13,0,86,67,3
1,6,14,0,86,67,3
1,6,15,0,86,67,3
1,6,16,0,86,67,3
1,6,17,0,86,67,3
1,6,18,0,86,67,3
1,6,19,0,86,67,3
1,6,20,0,86,67,2
1,6,21,0,86,67,2
1,6,22,0,86,67,2
1,6,23,0,86,67,2
1,7,0,0,80,60,2
1,7,1,0,80,60,1
1,7,2,0,80,60,2
1,7,3,0,80,60,2
1,7,4,0,80,60,2
1,7,5,0,80,60,2
1,7,6,0,80,60,2
1,7,7,0,80,60,2
1,7,8,0,80,60,2
1,7,9,0,80,60,3
1,7,10,0,80,60,3
1,7,11,0,80,60,3
1,7,12,0,80,60,3
1,7,13,0,80,60,3
1,7,14,0,80,60,3
1,7,15,0,80,60,3
1,7,16,0,80,60,3
1,7,17,0,80,60,3
1,7,18,0,80,60,3
1,7,19,0,80,60,3
1,7,20,0,80,60,2
1,7,21,0,80,60,2
1,7,22,0,80,60,2
1,7,23,0,80,60,2
1,8,0,0,88,65,1
1,8,1,0,88,65,2
1,8,2,0,88,65,1
1,8,3,0,88,65,1
1,8,4,0,88,65,1
1,8,5,0,88,65,1
1,8,6,0,88,65,1
1,8,7,0,88,65,2
1,8,8,0,88,65,2
1,8,9,0,88,65,3
1,8,10,0,88,65,3
1,8,11,0,88,65,3
1,8,12,0,88,65,3
1,8,13,0,88,65,3
1,8,14,0,88,65,3
1,8,15,0,88,65,3
1,8,16,0,88,65,3
1,8,17,0,88,65,3
1,8,18,0,88,65,3
1,8,19,0,88,65,3
1,8,20,0,88,65,2
1,8,21,0,88,65,3
1,8,22,0,88,65,2
1,8,23,0,88,65,2
1,9,0,0,90,64,1
1,9,1,0,90,64,1
1,9,2,0,90,64,1
1,9,3,0,90,64,1
1,9,4,0,90,64,1
1,9,5,0,90,64,1
1,9,6,0,90,64,2
1,9,7,0,90,64,2
1,9,8,0,90,64,3
1,9,9,0,90,64,3
1,9,10,0,90,64,3
1,9,11,0,90,64,3
1,9,12,0,90,64,3
1,9,13,0,90,64,3
1,9,14,0,90,64,3
1,9,15,0,90,64,3
1,9,16,0,90,64,3
1,9,17,0,90,64,3
1,9,18,0,90,64,3
1,9,19,0,90,64,2
1,9,20,0,90,64,2
1,9,21,0,90,64,3
1,9,22,0,90,64,2
1,9,23,0,90,64,2
1,10,0,0,87,66,2
1,10,1,0,87,66,1
1,10,2,0,87,66,1
1,10,3,0,87,66,1
1,10,4,0,87,66,1
1,10,5,0,87,66,1
1,10,6,0,87,66,2
1,10,7,0,87,66,2
1,10,8,0,87,66,3
1,10,9,0,87,66,2
1,10,10,0,87,66,3
1,10,11,0,87,66,3
1,10,12,0,87,66,3
1,10,13,0,87,66,3
1,10,14,0,87,66,3
1,10,15,0,87,66,3
1,10,16,0,87,66,3
1,10,17,0,87,66,3
1,10,18,0,87,66,3
1,10,19,0,87,66,2
1,10,20,0,87,66,2
1,10,21,0,87,66,2
1,10,22,0,87,66,2
1,10,23,0,87,66,1
0,11,0,0,87,64,1
0,11,1,0,87,64,1
0,11,2,0,87,64,1
0,11,3,0,87,64,1
0,11,4,0,87,64,1
0,11,5,0,87,64,1
0,11,6,0,87,64,1
0,11,7,0,87,64,1
0,11,8,0,87,64,2
0,11,9,0,87,64,2
0,11,10,0,87,64,2
0,11,11,0,87,64,2
0,11,12,0,87,64,2
0,11,13,0,87,64,3
0,11,14,0,87,64,2
0,11,15,0,87,64,2
0,11,16,0,87,64,2
0,11,17,0,87,64,2
0,11,18,0,87,64,2
0,11,19,0,87,64,2
0,11,20,0,87,64,2
0,11,21,0,87,64,2
0,11,22,0,87,64,1
0,11,23,0,87,64,1
0,12,0,0,86,65,1
0,12,1,0,86,65,1
0,12,2,0,86,65,1
0,12,3,0,86,65,1
0,12,4,0,86,65,1
0,12,5,0,86,65,1
0,12,6,0,86,65,2
0,12,7,0,86,65,2
0,12,8,0,86,65,2
0,12,9,0,86,65,2
0,12,10,0,86,65,2
0,12,11,0,86,65,2
0,12,12,0,86,65,2
0,12,13,0,86,65,2
0,12,14,0,86,65,2
0,12,15,0,86,65,2
0,12,16,0,86,65,2
0,12,17,0,86,65,2
0,12,18,0,86,65,2
0,12,19,0,86,65,2
0,12,20,0,86,65,2
0,12,21,0,86,65,2
0,12,22,0,86,65,2
0,12,23,0,86,65,1
1,13,0,0,91,65,1
1,13,1,0,91,65,1
1,13,2,0,91,65,1
1,13,3,0,91,65,1
1,13,4,0,91,65,1
1,13,5,0,91,65,1
1,13,6,0,91,65,1
1,13,7,0,91,65,2
1,13,8,0,91,65,3
1,13,9,0,91,65,3
1,13,10,0,91,65,3
1,13,11,0,91,65,3
1,13,12,0,91,65,3
1,13,13,0,91,65,3
1,13,14,0,91,65,3
1,13,15,0,91,65,3
1,13,16,0,91,65,3
1,13,17,0,91,65,3
1,13,18,0,91,65,3
1,13,19,0,91,65,3
1,13,20,0,91,65,2
1,13,21,0,91,65,2
1,13,22,0,91,65,2
1,13,23,0,91,65,2
1,14,0,0,98,71,2
1,14,1,0,98,71,1
1,14,2,0,98,71,1
1,14,3,0,98,71,1
1,14,4,0,98,71,1
1,14,5,0,98,71,2
1,14,6,0,98,71,2
1,14,7,0,98,71,2
1,14,8,0,98,71,3
1,14,9,0,98,71,3
1,14,10,0,98,71,3
1,14,11,0,98,71,3
1,14,12,0,98,71,3
1,14,13,0,98,71,3
1,14,14,0,98,71,3
1,14,15,0,98,71,3
1,14,16,0,98,71,3
1,14,17,0,98,71,3
1,14,18,0,98,71,3
1,14,19,0,98,71,3
1,14,20,0,98,71,2
1,14,21,0,98,71,2
1,14,22,0,98,71,2
1,14,23,0,98,71,2
1,15,0,0,100,73,2
1,15,1,0,100,73,2
1,15,2,0,100,73,1
1,15,3,0,100,73,1
1,15,4,0,100,73,2
1,15,5,0,100,73,2
1,15,6,0,100,73,2
1,15,7,0,100,73,3
1,15,8,0,100,73,3
1,15,9,0,100,73,3
1,15,10,0,100,73,3
1,15,11,0,100,73,3
1,15,12,0,100,73,3
1,15,13,0,100,73,3
1,15,14,0,100,73,3
1,15,15,0,100,73,3
1,15,16,0,100,73,3
1,15,17,0,100,73,3
1,15,18,0,100,73,3
1,15,19,0,100,73,3
1,15,20,0,100,73,3
1,15,21,0,100,73,2
1,15,22,0,100,73,2
1,15,23,0,100,73,2
1,16,0,0,94,73,2
1,16,1,0,94,73,1
1,16,2,0,94,73,1
1,16,3,0,94,73,1
1,16,4,0,94,73,2
1,16,5,0,94,73,2
1,16,6,0,94,73,2
1,16,7,0,94,73,2
1,16,8,0,94,73,3
1,16,9,0,94,73,3
1,16,10,0,94,73,3
1,16,11,0,94,73,3
1,16,12,0,94,73,3
1,16,13,0,94,73,3
1,16,14,0,94,73,3
1,16,15,0,94,73,3
1,16,16,0,94,73,3
1,16,17,0,94,73,3
1,16,18,0,94,73,3
1,16,19,0,94,73,3
1,16,20,0,94,73,3
1,16,21,0,94,73,3
1,16,22,0,94,73,2
1,16,23,0,94,73,2
1,17,0,0,81,61,2
1,17,1,0,81,61,1
1,17,2,0,81,61,1
1,17,3,0,81,61,1
1,17,4,0,81,61,2
1,17,5,0,81,61,1
1,17,6,0,81,61,2
1,17,7,0,81,61,3
1,17,8,0,81,61,3
1,17,9,0,81,61,3
1,17,10,0,81,61,3
1,17,11,0,81,61,3
1,17,12,0,81,61,3
1,17,13,0,81,61,3
1,17,14,0,81,61,3
1,17,15,0,81,61,3
1,17,16,0,81,61,3
1,17,17,0,81,61,3
1,17,18,0,81,61,3
1,17,19,0,81,61,2
1,17,20,0,81,61,2
1,17,21,0,81,61,2
1,17,22,0,81,61,1
1,17,23,0,81,61,1
0,18,0,0,86,62,1
0,18,1,0,86,62,1
0,18,2,0,86,62,1
0,18,3,0,86,62,1
0,18,4,0,86,62,1
0,18,5,0,86,62,1
0,18,6,0,86,62,2
0,18,7,0,86,62,2
0,18,8,0,86,62,2
0,18,9,0,86,62,3
0,18,10,0,86,62,3
0,18,11,0,86,62,3
0,18,12,0,86,62,3
0,18,13,0,86,62,2
0,18,14,0,86,62,3
0,18,15,0,86,62,2
0,18,16,0,86,62,2
0,18,17,0,86,62,2
0,18,18,0,86,62,2
0,18,19,0,86,62,2
0,18,20,0,86,62,3
0,18,21,0,86,62,2
0,18,22,0,86,62,2
0,18,23,0,86,62,1
0,19,0,0,81,68,1
0,19,1,0,81,68,2
0,19,2,0,81,68,1
0,19,3,0,81,68,1
0,19,4,0,81,68,1
0,19,5,0,81,68,1
0,19,6,0,81,68,1
0,19,7,0,81,68,1
0,19,8,0,81,68,1
0,19,9,0,81,68,2
0,19,10,0,81,68,2
0,19,11,0,81,68,2
0,19,12,0,81,68,2
0,19,13,0,81,68,2
0,19,14,0,81,68,2
0,19,15,0,81,68,2
0,19,16,0,81,68,2
0,19,17,0,81,68,2
0,19,18,0,81,68,2
0,19,19,0,81,68,2
0,19,20,0,81,68,2
0,19,21,0,81,68,2
0,19,22,0,81,68,2
0,19,23,0,81,68,1
1,20,0,0,77,60,1
1,20,1,0,77,60,1
1,20,2,0,77,60,1
1,20,3,0,77,60,1
1,20,4,0,77,60,1
1,20,5,0,77,60,1
1,20,6,0,77,60,2
1,20,7,0,77,60,2
1,20,8,0,77,60,2
1,20,9,0,77,60,3
1,20,10,0,77,60,3
1,20,11,0,77,60,3
1,20,12,0,77,60,3
1,20,13,0,77,60,3
1,20,14,0,77,60,3
1,20,15,0,77,60,3
1,20,16,0,77,60,3
1,20,17,0,77,60,3
1,20,18,0,77,60,3
1,20,19,0,77,60,3
1,20,20,0,77,60,2
1,20,21,0,77,60,2
1,20,22,0,77,60,2
1,20,23,0,77,60,2
1,21,0,0,83,57,2
1,21,1,0,83,57,2
1,21,2,0,83,57,1
1,21,3,0,83,57,1
1,21,4,0,83,57,2
1,21,5,0,83,57,1
1,21,6,0,83,57,2
1,21,7,0,83,57,2
1,21,8,0,83,57,3
1,21,9,0,83,57,3
1,21,10,0,83,57,3
1,21,11,0,83,57,3
1,21,12,0,83,57,3
1,21,13,0,83,57,3
1,21,14,0,83,57,3
1,21,15,0,83,57,3
1,21,16,0,83,57,3
1,21,17,0,83,57,3
1,21,18,0,83,57,3
1,21,19,0,83,57,2
1,21,20,0,83,57,2
1,21,21,0,83,57,2
1,21,22,0,83,57,2
1,21,23,0,83,57,2
1,22,0,0,77,60,1
1,22,1,0,77,60,1
1,22,2,0,77,60,1
1,22,3,0,77,60,1
1,22,4,0,77,60,1
1,22,5,0,77,60,2
1,22,6,0,77,60,2
1,22,7,0,77,60,2
1,22,8,0,77,60,3
1,22,9,0,77,60,3
1,22,10,0,77,60,3
1,22,11,0,77,60,3
1,22,12,0,77,60,3
1,22,13,0,77,60,3
1,22,14,0,77,60,3
1,22,15,0,77,60,3
1,22,16,0,77,60,3
1,22,17,0,77,60,3
1,22,18,0,77,60,3
1,22,19,0,77,60,2
1,22,20,0,77,60,2
1,22,21,0,77,60,2
1,22,22,0,77,60,1
1,22,23,0,77,60,2
1,23,0,0,76,54,1
1,23,1,0,76,54,1
1,23,2,0,76,54,1
1,23,3,0,76,54,1
1,23,4,0,76,54,1
1,23,5,0,76,54,1
1,23,6,0,76,54,2
1,23,7,0,76,54,2
1,23,8,0,76,54,3
1,23,9,0,76,54,3
1,23,10,0,76,54,3
1,23,11,0,76,54,3
1,23,12,0,76,54,3
1,23,13,0,76,54,3
1,23,14,0,76,54,3
1,23,15,0,76,54,3
1,23,16,0,76,54,3
1,23,17,0,76,54,3
1,23,18,0,76,54,3
1,23,19,0,76,54,3
1,23,20,0,76,54,2
1,23,21,0,76,54,2
1,23,22,0,76,54,2
1,23,23,0,76,54,1
1,24,0,0,88,59,1
1,24,1,0,88,59,2
1,24,2,0,88,59,1
1,24,3,0,88,59,1
1,24,4,0,88,59,2
1,24,5,0,88,59,1
1,24,6,0,88,59,2
1,24,7,0,88,59,2
1,24,8,0,88,59,3
1,24,9,0,88,59,3
1,24,10,0,88,59,3
1,24,11,0,88,59,3
1,24,12,0,88,59,3
1,24,13,0,88,59,3
1,24,14,0,88,59,3
1,24,15,0,88,59,3
1,24,16,0,88,59,3
1,24,17,0,88,59,3
1,24,18,0,88,59,3
1,24,19,0,88,59,2
1,24,20,0,88,59,2
1,24,21,0,88,59,2
1,24,22,0,88,59,2
1,24,23,0,88,59,1
0,25,0,0,94,63,2
0,25,1,0,94,63,2
0,25,2,0,94,63,1
0,25,3,0,94,63,1
0,25,4,0,94,63,1
0,25,5,0,94,63,1
0,25,6,0,94,63,2
0,25,7,0,94,63,2
0,25,8,0,94,63,2
0,25,9,0,94,63,2
0,25,10,0,94,63,2
0,25,11,0,94,63,2
0,25,12,0,94,63,2
0,25,13,0,94,63,2
0,25,14,0,94,63,2
0,25,15,0,94,63,2
0,25,16,0,94,63,2
0,25,17,0,94,63,2
0,25,18,0,94,63,2
0,25,19,0,94,63,2
0,25,20,0,94,63,2
0,25,21,0,94,63,2
0,25,22,0,94,63,1
0,25,23,0,94,63,2
0,26,0,0,85,66,1
0,26,1,0,85,66,1
0,26,2,0,85,66,1
0,26,3,0,85,66,1
0,26,4,0,85,66,1
0,26,5,0,85,66,2
0,26,6,0,85,66,1
0,26,7,0,85,66,2
0,26,8,0,85,66,2
0,26,9,0,85,66,2
0,26,10,0,85,66,2
0,26,11,0,85,66,2
0,26,12,0,85,66,2
0,26,13,0,85,66,3
0,26,14,0,85,66,2
0,26,15,0,85,66,2
0,26,16,0,85,66,2
0,26,17,0,85,66,2
0,26,18,0,85,66,2
0,26,19,0,85,66,2
0,26,20,0,85,66,2
0,26,21,0,85,66,1
0,26,22,0,85,66,1
0,26,23,0,85,66,2
1,27,0,0,79,65,2
1,27,1,0,79,65,1
1,27,2,0,79,65,1
1,27,3,0,79,65,1
1,27,4,0,79,65,1
1,27,5,0,79,65,1
1,27,6,0,79,65,1
1,27,7,0,79,65,1
1,27,8,0,79,65,2
1,27,9,0,79,65,3
1,27,10,0,79,65,2
1,27,11,0,79,65,2
1,27,12,0,79,65,2
1,27,13,0,79,65,2
1,27,14,0,79,65,3
1,27,15,0,79,65,2
1,27,16,0,79,65,2
1,27,17,0,79,65,2
1,27,18,0,79,65,2
1,27,19,0,79,65,2
1,27,20,0,79,65,2
1,27,21,0,79,65,2
1,27,22,0,79,65,2
1,27,23,0,79,65,1
1,28,0,0,84,61,1
1,28,1,0,84,61,1
1,28,2,0,84,61,1
1,28,3,0,84,61,1
1,28,4,0,84,61,1
1,28,5,0,84,61,1
1,28,6,0,84,61,2
1,28,7,0,84,61,2
1,28,8,0,84,61,3
1,28,9,0,84,61,3
1,28,10,0,84,61,3
1,28,11,0,84,61,3
1,28,12,0,84,61,3
1,28,13,0,84,61,3
1,28,14,0,84,61,3
1,28,15,0,84,61,3
1,28,16,0,84,61,3
1,28,17,0,84,61,3
1,28,18,0,84,61,3
1,28,19,0,84,61,2
1,28,20,0,84,61,2
1,28,21,0,84,61,2
1,28,22,0,84,61,2
1,28,23,0,84,61,2
1,29,0,0,91,65,2
1,29,1,0,91,65,2
1,29,2,0,91,65,2
1,29,3,0,91,65,1
1,29,4,0,91,65,1
1,29,5,0,91,65,1
1,29,6,0,91,65,2
1,29,7,0,91,65,2
1,29,8,0,91,65,3
1,29,9,0,91,65,3
1,29,10,0,91,65,3
1,29,11,0,91,65,3
1,29,12,0,91,65,3
1,29,13,0,91,65,3
1,29,14,0,91,65,3
1,29,15,0,91,65,3
1,29,16,0,91,65,3
1,29,17,0,91,65,3
1,29,18,0,91,65,3
1,29,19,0,91,65,3
1,29,20,0,91,65,3
1,29,21,0,91,65,2
1,29,22,0,91,65,2
1,29,23,0,91,65,2
1,30,0,0,96,71,2
1,30,1,0,96,71,2
1,30,2,0,96,71,2
1,30,3,0,96,71,1
1,30,4,0,96,71,1
1,30,5,0,96,71,1
1,30,6,0,96,71,2
1,30,7,0,96,71,2
1,30,8,0,96,71,3
1,30,9,0,96,71,3
1,30,10,0,96,71,3
1,30,11,0,96,71,3
1,30,12,0,96,71,3
1,30,13,0,96,71,3
1,30,14,0,96,71,3
1,30,15,0,96,71,3
1,30,16,0,96,71,3
1,30,17,0,96,71,3
1,30,18,0,96,71,3
1,30,19,0,96,71,3
1,30,20,0,96,71,3
1,30,21,0,96,71,2
1,30,22,0,96,71,2
1,30,23,0,96,71,2
1,31,0,0,99,72,1
1,31,1,0,99,72,2
1,31,2,0,99,72,2
1,31,3,0,99,72,2
1,31,4,0,99,72,2
1,31,5,0,99,72,2
1,31,6,0,99,72,2
1,31,7,0,99,72,2
1,31,8,0,99,72,3
1,31,9,0,99,72,3
1,31,10,0,99,72,3
1,31,11,0,99,72,3
1,31,12,0,99,72,3
1,31,13,0,99,72,3
1,31,14,0,99,72,3
1,31,15,0,99,72,3
1,31,16,0,99,72,3
1,31,17,0,99,72,3
1,31,18,0,99,72,3
1,31,19,0,99,72,2
1,31,20,0,99,72,2
1,31,21,0,99,72,2
1,31,22,0,99,72,2
1,31,23,0,99,72,1
0,1,0,0,98,72,2
0,1,1,0,98,72,1
0,1,2,0,98,72,2
0,1,3,0,98,72,2
0,1,4,0,98,72,1
0,1,5,0,98,72,1
0,1,6,0,98,72,2
0,1,7,0,98,72,2
0,1,8,0,98,72,2
0,1,9,0,98,72,2
0,1,10,0,98,72,3
0,1,11,0,98,72,3
0,1,12,0,98,72,3
0,1,13,0,98,72,3
0,1,14,0,98,72,2
0,1,15,0,98,72,2
0,1,16,0,98,72,2
0,1,17,0,98,72,2
0,1,18,0,98,72,2
0,1,19,0,98,72,2
0,1,20,0,98,72,2
0,1,21,0,98,72,2
0,1,22,0,98,72,2
0,1,23,0,98,72,2
0,2,0,0,96,76,1
0,2,1,0,96,76,2
0,2,2,0,96,76,1
0,2,3,0,96,76,1
0,2,4,0,96,76,2
0,2,5,0,96,76,2
0,2,6,0,96,76,2
0,2,7,0,96,76,2
0,2,8,0,96,76,3
0,2,9,0,96,76,3
0,2,10,0,96,76,2
0,2,11,0,96,76,2
0,2,12,0,96,76,2
0,2,13,0,96,76,2
0,2,14,0,96,76,2
0,2,15,0,96,76,2
0,2,16,0,96,76,2
0,2,17,0,96,76,2
0,2,18,0,96,76,2
0,2,19,0,96,76,2
0,2,20,0,96,76,2
0,2,21,0,96,76,2
0,2,22,0,96,76,2
0,2,23,0,96,76,2
1,3,0,0,98,74,1
1,3,1,0,98,74,1
1,3,2,0,98,74,1
1,3,3,0,98,74,2
1,3,4,0,98,74,1
1,3,5,0,98,74,2
1,3,6,0,98,74,2
1,3,7,0,98,74,3
1,3,8,0,98,74,3
1,3,9,0,98,74,3
1,3,10,0,98,74,3
1,3,11,0,98,74,3
1,3,12,0,98,74,3
1,3,13,0,98,74,3
1,3,14,0,98,74,3
1,3,15,0,98,74,3
1,3,16,0,98,74,3
1,3,17,0,98,74,3
1,3,18,0,98,74,3
1,3,19,0,98,74,2
1,3,20,0,98,74,2
1,3,21,0,98,74,2
1,3,22,0,98,74,2
1,3,23,0,98,74,2
1,4,0,0,98,74,2
1,4,1,0,98,74,2
1,4,2,0,98,74,1
1,4,3,0,98,74,1
1,4,4,0,98,74,1
1,4,5,0,98,74,2
1,4,6,0,98,74,2
1,4,7,0,98,74,2
1,4,8,0,98,74,3
1,4,9,0,98,74,3
1,4,10,0,98,74,3
1,4,11,0,98,74,3
1,4,12,0,98,74,3
1,4,13,0,98,74,3
1,4,14,0,98,74,3
1,4,15,0,98,74,3
1,4,16,0,98,74,3
1,4,17,0,98,74,3
1,4,18,0,98,74,3
1,4,19,0,98,74,3
1,4,20,0,98,74,2
1,4,21,0,98,74,3
1,4,22,0,98,74,2
1,4,23,0,98,74,2
1,5,0,0,102,76,1
1,5,1,0,102,76,2
1,5,2,0,102,76,2
1,5,3,0,102,76,1
1,5,4,0,102,76,2
1,5,5,0,102,76,2
1,5,6,0,102,76,2
1,5,7,0,102,76,3
1,5,8,0,102,76,3
1,5,9,0,102,76,3
1,5,10,0,102,76,3
1,5,11,0,102,76,3
1,5,12,0,102,76,3
1,5,13,0,102,76,3
1,5,14,0,102,76,3
1,5,15,0,102,76,3
1,5,16,0,102,76,3
1,5,17,0,102,76,3
1,5,18,0,102,76,3
1,5,19,0,102,76,3
1,5,20,0,102,76,3
1,5,21,0,102,76,2
1,5,22,0,102,76,2
1,5,23,0,102,76,2
1,6,0,0,103,77,2
1,6,1,0,103,77,2
1,6,2,0,103,77,1
1,6,3,0,103,77,1
1,6,4,0,103,77,1
1,6,5,0,103,77,1
1,6,6,0,103,77,2
1,6,7,0,103,77,2
1,6,8,0,103,77,3
1,6,9,0,103,77,3
1,6,10,0,103,77,3
1,6,11,0,103,77,3
1,6,12,0,103,77,3
1,6,13,0,103,77,3
1,6,14,0,103,77,3
1,6,15,0,103,77,3
1,6,16,0,103,77,3
1,6,17,0,103,77,3
1,6,18,0,103,77,3
1,6,19,0,103,77,3
1,6,20,0,103,77,3
1,6,21,0,103,77,2
1,6,22,0,103,77,2
1,6,23,0,103,77,2
1,7,0,0,102,79,2
1,7,1,0,102,79,1
1,7,2,0,102,79,1
1,7,3,0,102,79,2
1,7,4,0,102,79,1
1,7,5,0,102,79,1
1,7,6,0,102,79,2
1,7,7,0,102,79,3
1,7,8,0,102,79,3
1,7,9,0,102,79,3
1,7,10,0,102,79,3
1,7,11,0,102,79,3
1,7,12,0,102,79,3
1,7,13,0,102,79,3
1,7,14,0,102,79,3
1,7,15,0,102,79,3
1,7,16,0,102,79,3
1,7,17,0,102,79,3
1,7,18,0,102,79,3
1,7,19,0,102,79,3
1,7,20,0,102,79,2
1,7,21,0,102,79,2
1,7,22,0,102,79,1
1,7,23,0,102,79,1
0,8,0,0,100,73,1
0,8,1,0,100,73,1
0,8,2,0,100,73,2
0,8,3,0,100,73,2
0,8,4,0,100,73,1
0,8,5,0,100,73,2
0,8,6,0,100,73,2
0,8,7,0,100,73,2
0,8,8,0,100,73,2
0,8,9,0,100,73,3
0,8,10,0,100,73,3
0,8,11,0,100,73,3
0,8,12,0,100,73,2
0,8,13,0,100,73,3
0,8,14,0,100,73,2
0,8,15,0,100,73,2
0,8,16,0,100,73,2
0,8,17,0,100,73,2
0,8,18,0,100,73,3
0,8,19,0,100,73,2
0,8,20,0,100,73,2
0,8,21,0,100,73,2
0,8,22,0,100,73,2
0,8,23,0,100,73,2
0,9,0,0,105,75,2
0,9,1,0,105,75,1
0,9,2,0,105,75,1
0,9,3,0,105,75,1
0,9,4,0,105,75,1
0,9,5,0,105,75,1
0,9,6,0,105,75,2
0,9,7,0,105,75,2
0,9,8,0,105,75,2
0,9,9,0,105,75,2
0,9,10,0,105,75,3
0,9,11,0,105,75,2
0,9,12,0,105,75,2
0,9,13,0,105,75,3
0,9,14,0,105,75,3
0,9,15,0,105,75,3
0,9,16,0,105,75,3
0,9,17,0,105,75,3
0,9,18,0,105,75,3
0,9,19,0,105,75,2
0,9,20,0,105,75,2
0,9,21,0,105,75,2
0,9,22,0,105,75,2
0,9,23,0,105,75,2
1,10,0,0,109,81,2
1,10,1,0,109,81,1
1,10,2,0,109,81,2
1,10,3,0,109,81,1
1,10,4,0,109,81,1
1,10,5,0,109,81,2
1,10,6,0,109,81,2
1,10,7,0,109,81,3
1,10,8,0,109,81,3
1,10,9,0,109,81,3
1,10,10,0,109,81,3
1,10,11,0,109,81,3
1,10,12,0,109,81,3
1,10,13,0,109,81,3
1,10,14,0,109,81,3
1,10,15,0,109,81,3
1,10,16,0,109,81,3
1,10,17,0,109,81,3
1,10,18,0,109,81,3
1,10,19,0,109,81,3
1,10,20,0,109,81,2
1,10,21,0,109,81,3
1,10,22,0,109,81,2
1,10,23,0,109,81,2
1,11,0,0,108,84,2
1,11,1,0,108,84,2
1,11,2,0,108,84,2
1,11,3,0,108,84,2
1,11,4,0,108,84,2
1,11,5,0,108,84,2
1,11,6,0,108,84,2
1,11,7,0,108,84,3
1,11,8,0,108,84,3
1,11,9,0,108,84,3
1,11,10,0,108,84,3
1,11,11,0,108,84,3
1,11,12,0,108,84,3
1,11,13,0,108,84,3
1,11,14,0,108,84,3
1,11,15,0,108,84,3
1,11,16,0,108,84,3
1,11,17,0,108,84,3
1,11,18,0,108,84,3
1,11,19,0,108,84,3
1,11,20,0,108,84,3
1,11,21,0,108,84,2
1,11,22,0,108,84,2
1,11,23,0,108,84,2
1,12,0,0,112,80,1
1,12,1,0,112,80,2
1,12,2,0,112,80,1
1,12,3,0,112,80,1
1,12,4,0,112,80,1
1,12,5,0,112,80,2
1,12,6,0,112,80,2
1,12,7,0,112,80,3
1,12,8,0,112,80,3
1,12,9,0,112,80,3
1,12,10,0,112,80,3
1,12,11,0,112,80,3
1,12,12,0,112,80,3
1,12,13,0,112,80,3
1,12,14,0,112,80,3
1,12,15,0,112,80,3
1,12,16,0,112,80,3
1,12,17,0,112,80,3
1,12,18,0,112,80,3
1,12,19,0,112,80,3
1,12,20,0,112,80,3
1,12,21,0,112,80,2
1,12,22,0,112,80,2
1,12,23,0,112,80,2
1,13,0,0,107,82,2
1,13,1,0,107,82,1
1,13,2,0,107,82,1
1,13,3,0,107,82,2
1,13,4,0,107,82,1
1,13,5,0,107,82,1
1,13,6,0,107,82,2
1,13,7,0,107,82,2
1,13,8,0,107,82,3
1,13,9,0,107,82,3
1,13,10,0,107,82,3
1,13,11,0,107,82,3
1,13,12,0,107,82,3
1,13,13,0,107,82,3
1,13,14,0,107,82,3
1,13,15,0,107,82,3
1,13,16,0,107,82,3
1,13,17,0,107,82,3
1,13,18,0,107,82,3
1,13,19,0,107,82,3
1,13,20,0,107,82,2
1,13,21,0,107,82,2
1,13,22,0,107,82,2
1,13,23,0,107,82,1
1,14,0,0,105,77,1
1,14,1,0,105,77,2
1,14,2,0,105,77,2
1,14,3,0,105,77,1
1,14,4,0,105,77,2
1,14,5,0,105,77,1
1,14,6,0,105,77,2
1,14,7,0,105,77,2
1,14,8,0,105,77,3
1,14,9,0,105,77,3
1,14,10,0,105,77,3
1,14,11,0,105,77,3
1,14,12,0,105,77,3
1,14,13,0,105,77,3
1,14,14,0,105,77,3
1,14,15,0,105,77,3
1,14,16,0,105,77,3
1,14,17,0,105,77,3
1,14,18,0,105,77,3
1,14,19,0,105,77,3
1,14,20,0,105,77,2
1,14,21,0,105,77,2
1,14,22,0,105,77,2
1,14,23,0,105,77,2
0,15,0,0,105,77,2
0,15,1,0,105,77,1
0,15,2,0,105,77,1
0,15,3,0,105,77,2
0,15,4,0,105,77,2
0,15,5,0,105,77,1
0,15,6,0,105,77,2
0,15,7,0,105,77,2
0,15,8,0,105,77,2
0,15,9,0,105,77,3
0,15,10,0,105,77,3
0,15,11,0,105,77,3
0,15,12,0,105,77,2
0,15,13,0,105,77,3
0,15,14,0,105,77,3
0,15,15,0,105,77,3
0,15,16,0,105,77,3
0,15,17,0,105,77,3
0,15,18,0,105,77,3
