kW,DayDummy,Date,Hour,semesterBool,TMAX,TMIN
483.8315048,0,2,4,1,73,56
471.40625,0,2,5,1,73,56
484.2892532,0,2,6,1,73,56
482.6892471,0,2,7,1,73,56
500.4705048,0,2,8,1,73,56
496.5590057,0,2,9,1,73,56
484.7682495,0,2,10,1,73,56
504.2897491,0,2,11,1,73,56
510.5642471,0,2,12,1,73,56
544.5619888,0,2,13,1,73,56
539.4089813,0,2,14,1,73,56
526.1427536,0,2,15,1,73,56
522.5152512,0,2,16,1,73,56
547.4044952,0,2,17,1,73,56
526.3294983,0,2,18,1,73,56
513.2122498,0,2,19,1,73,56
521.2702408,0,2,20,1,73,56
494.6885071,0,2,21,1,73,56
493.5714951,0,2,22,1,73,56
483.9550018,0,2,23,1,73,56
492.5632477,0,3,0,1,67,56
477.1797562,0,3,1,1,67,56
478.7124939,0,3,2,1,67,56
477.2289963,0,3,3,1,67,56
475.2785034,0,3,4,1,67,56
466.3952484,0,3,5,1,67,56
472.7115021,0,3,6,1,67,56
474.7782516,0,3,7,1,67,56
492.121254,0,3,8,1,67,56
481.0527496,0,3,9,1,67,56
506.567749,0,3,10,1,67,56
514.4190063,0,3,11,1,67,56
525.4494934,0,3,12,1,67,56
518.5047607,0,3,13,1,67,56
519.8612518,0,3,14,1,67,56
516.7367477,0,3,15,1,67,56
535.025238,0,3,16,1,67,56
548.7342529,0,3,17,1,67,56
524.9027557,0,3,18,1,67,56
511.0450134,0,3,19,1,67,56
500.6532516,0,3,20,1,67,56
521.0787582,0,3,21,1,67,56
504.9739914,0,3,22,1,67,56
499.2625046,0,3,23,1,67,56
478.5872498,1,4,0,1,66,55
477.7369995,1,4,1,1,66,55
477.6947479,1,4,2,1,66,55
462.036499,1,4,3,1,66,55
465.1937485,1,4,4,1,66,55
483.0599976,1,4,5,1,66,55
487.368248,1,4,6,1,66,55
484.4432526,1,4,7,1,66,55
514.980751,1,4,8,1,66,55
543.8594971,1,4,9,1,66,55
558.7574921,1,4,10,1,66,55
601.5759888,1,4,11,1,66,55
595.4877472,1,4,12,1,66,55
581.8557434,1,4,13,1,66,55
589.7222443,1,4,14,1,66,55
601.5297394,1,4,15,1,66,55
582.7079926,1,4,16,1,66,55
581.9929962,1,4,17,1,66,55
568.4210052,1,4,18,1,66,55
571.1677551,1,4,19,1,66,55
549.5782623,1,4,20,1,66,55
514.7467346,1,4,21,1,66,55
535.9387665,1,4,22,1,66,55
515.8134918,1,4,23,1,66,55
500.3050003,1,5,0,1,67,50
505.3132477,1,5,1,1,67,50
492.0467529,1,5,2,1,67,50
473.6880035,1,5,3,1,67,50
487.8702545,1,5,4,1,67,50
473.9447479,1,5,5,1,67,50
477.4692459,1,5,6,1,67,50
508.234993,1,5,7,1,67,50
534.1159973,1,5,8,1,67,50
558.9654846,1,5,9,1,67,50
596.6577606,1,5,10,1,67,50
595.2585144,1,5,11,1,67,50
605.0452576,1,5,12,1,67,50
598.7287445,1,5,13,1,67,50
604.705246,1,5,14,1,67,50
596.2302399,1,5,15,1,67,50
585.6225128,1,5,16,1,67,50
566.5319977,1,5,17,1,67,50
559.7797546,1,5,18,1,67,50
541.1207428,1,5,19,1,67,50
514.445755,1,5,20,1,67,50
522.9542618,1,5,21,1,67,50
502.0542526,1,5,22,1,67,50
498.1872559,1,5,23,1,67,50
498.0534973,1,6,0,1,56,42
464.4280014,1,6,1,1,56,42
466.9860001,1,6,2,1,56,42
471.4517517,1,6,3,1,56,42
472.1262436,1,6,4,1,56,42
497.908493,1,6,5,1,56,42
479.8000031,1,6,6,1,56,42
518.7994995,1,6,7,1,56,42
521.6895065,1,6,8,1,56,42
597.2907562,1,6,9,1,56,42
617.8917542,1,6,10,1,56,42
619.0672455,1,6,11,1,56,42
628.4587402,1,6,12,1,56,42
604.6212463,1,6,13,1,56,42
581.42099,1,6,14,1,56,42
609.3952484,1,6,15,1,56,42
610.5687561,1,6,16,1,56,42
591.2219849,1,6,17,1,56,42
561.5115051,1,6,18,1,56,42
561.7807465,1,6,19,1,56,42
531.9512482,1,6,20,1,56,42
532.9860077,1,6,21,1,56,42
533.3730087,1,6,22,1,56,42
512.4727402,1,6,23,1,56,42
507.7289886,1,7,0,1,57,36
498.980751,1,7,1,1,57,36
506.2029877,1,7,2,1,57,36
486.1940002,1,7,3,1,57,36
485.8847504,1,7,4,1,57,36
484.1427536,1,7,5,1,57,36
492.3595047,1,7,6,1,57,36
516.251503,1,7,7,1,57,36
544.6800079,1,7,8,1,57,36
571.4810028,1,7,9,1,57,36
627.7202606,1,7,10,1,57,36
614.2559967,1,7,11,1,57,36
606.3605042,1,7,12,1,57,36
613.868515,1,7,13,1,57,36
597.3432465,1,7,14,1,57,36
615.7839966,1,7,15,1,57,36
593.7534943,1,7,16,1,57,36
593.5062561,1,7,17,1,57,36
583.0305023,1,7,18,1,57,36
572.1837463,1,7,19,1,57,36
540.95224,1,7,20,1,57,36
528.9397583,1,7,21,1,57,36
550.9012451,1,7,22,1,57,36
520.9007339,1,7,23,1,57,36
504.7262497,1,8,0,1,67,38
504.6012421,1,8,1,1,67,38
494.5669937,1,8,2,1,67,38
488.7332458,1,8,3,1,67,38
477.5577469,1,8,4,1,67,38
492.8572464,1,8,5,1,67,38
501.1404953,1,8,6,1,67,38
511.2734985,1,8,7,1,67,38
556.5412445,1,8,8,1,67,38
594.5070038,1,8,9,1,67,38
622.9974976,1,8,10,1,67,38
606.2780151,1,8,11,1,67,38
616.407486,1,8,12,1,67,38
587.9697418,1,8,13,1,67,38
607.0197601,1,8,14,1,67,38
603.3150024,1,8,15,1,67,38
596.0847473,1,8,16,1,67,38
590.0894928,1,8,17,1,67,38
582.1719818,1,8,18,1,67,38
556.6809845,1,8,19,1,67,38
537.5397644,1,8,20,1,67,38
518.978508,1,8,21,1,67,38
522.6117477,1,8,22,1,67,38
510.7872467,1,8,23,1,67,38
511.4622421,0,9,0,1,59,44
492.512001,0,9,1,1,59,44
482.8532562,0,9,2,1,59,44
471.8862457,0,9,3,1,59,44
488.1942444,0,9,4,1,59,44
478.0597534,0,9,5,1,59,44
470.1845016,0,9,6,1,59,44
476.6257553,0,9,7,1,59,44
470.7969971,0,9,8,1,59,44
482.0819931,0,9,9,1,59,44
508.4752502,0,9,10,1,59,44
532.1940079,0,9,11,1,59,44
533.8074951,0,9,12,1,59,44
528.5687561,0,9,13,1,59,44
539.9117737,0,9,14,1,59,44
528.6674957,0,9,15,1,59,44
537.9432373,0,9,16,1,59,44
531.7802582,0,9,17,1,59,44
528.0717468,0,9,18,1,59,44
518.5632324,0,9,19,1,59,44
514.2712555,0,9,20,1,59,44
508.4127502,0,9,21,1,59,44
512.8380051,0,9,22,1,59,44
507.8877411,0,9,23,1,59,44
506.4704971,0,10,0,1,66,38
490.6952515,0,10,1,1,66,38
467.8694992,0,10,2,1,66,38
462.2767487,0,10,3,1,66,38
474.3092422,0,10,4,1,66,38
467.583252,0,10,5,1,66,38
479.3577423,0,10,6,1,66,38
476.6597519,0,10,7,1,66,38
485.5997467,0,10,8,1,66,38
490.0877457,0,10,9,1,66,38
513.0822601,0,10,10,1,66,38
509.5934982,0,10,11,1,66,38
506.2819901,0,10,12,1,66,38
516.3617477,0,10,13,1,66,38
519.3212433,0,10,14,1,66,38
516.1462479,0,10,15,1,66,38
536.947998,0,10,16,1,66,38
522.0607452,0,10,17,1,66,38
518.9942474,0,10,18,1,66,38
518.8190079,0,10,19,1,66,38
508.819252,0,10,20,1,66,38
497.6437454,0,10,21,1,66,38
506.8182602,0,10,22,1,66,38
499.5765076,0,10,23,1,66,38
487.5839996,1,11,0,1,59,43
479.2917557,1,11,1,1,59,43
473.9162445,1,11,2,1,59,43
462.5317535,1,11,3,1,59,43
476.5227509,1,11,4,1,59,43
467.0802536,1,11,5,1,59,43
475.5379944,1,11,6,1,59,43
493.9462433,1,11,7,1,59,43
518.3435059,1,11,8,1,59,43
548.8622437,1,11,9,1,59,43
606.5454865,1,11,10,1,59,43
614.4342499,1,11,11,1,59,43
653.7207489,1,11,12,1,59,43
627.8775024,1,11,13,1,59,43
634.600235,1,11,14,1,59,43
616.4317474,1,11,15,1,59,43
593.8390045,1,11,16,1,59,43
597.5305023,1,11,17,1,59,43
564.4154968,1,11,18,1,59,43
582.5212555,1,11,19,1,59,43
572.6375122,1,11,20,1,59,43
545.2472382,1,11,21,1,59,43
530.1455078,1,11,22,1,59,43
513.0125046,1,11,23,1,59,43
497.1870041,1,12,0,1,69,38
478.2949982,1,12,1,1,69,38
484.8112488,1,12,2,1,69,38
480.0104904,1,12,3,1,69,38
468.2267456,1,12,4,1,69,38
463.8759995,1,12,5,1,69,38
502.4089966,1,12,6,1,69,38
505.2754898,1,12,7,1,69,38
516.6204834,1,12,8,1,69,38
591.5707397,1,12,9,1,69,38
620.982254,1,12,10,1,69,38
639.270752,1,12,11,1,69,38
619.5510101,1,12,12,1,69,38
633.2957458,1,12,13,1,69,38
624.903244,1,12,14,1,69,38
620.5502625,1,12,15,1,69,38
601.622757,1,12,16,1,69,38
593.9107513,1,12,17,1,69,38
570.451004,1,12,18,1,69,38
564.947998,1,12,19,1,69,38
545.2647552,1,12,20,1,69,38
538.2737427,1,12,21,1,69,38
514.5177536,1,12,22,1,69,38
513.808754,1,12,23,1,69,38
499.483757,1,13,0,1,67,49
492.2750015,1,13,1,1,67,49
485.0667496,1,13,2,1,67,49
475.0742416,1,13,3,1,67,49
494.6990051,1,13,4,1,67,49
499.5325012,1,13,5,1,67,49
493.1402588,1,13,6,1,67,49
528.832756,1,13,7,1,67,49
561.7117615,1,13,8,1,67,49
580.1755066,1,13,9,1,67,49
589.3554993,1,13,10,1,67,49
610.9199982,1,13,11,1,67,49
595.5019989,1,13,12,1,67,49
591.8192444,1,13,13,1,67,49
615.710495,1,13,14,1,67,49
595.9664917,1,13,15,1,67,49
593.2534943,1,13,16,1,67,49
579.5160065,1,13,17,1,67,49
573.9752502,1,13,18,1,67,49
564.8087463,1,13,19,1,67,49
546.3797455,1,13,20,1,67,49
532.5384979,1,13,21,1,67,49
522.4049988,1,13,22,1,67,49
519.2304993,1,13,23,1,67,49
507.0220032,1,14,0,1,61,56
486.3882446,1,14,1,1,61,56
477.5294952,1,14,2,1,61,56
473.2705002,1,14,3,1,61,56
503.7952423,1,14,4,1,61,56
496.0534973,1,14,5,1,61,56
511.4867477,1,14,6,1,61,56
521.2872543,1,14,7,1,61,56
533.9272308,1,14,8,1,61,56
569.6902466,1,14,9,1,61,56
603.8157501,1,14,10,1,61,56
607.6527557,1,14,11,1,61,56
611.9575043,1,14,12,1,61,56
611.5845032,1,14,13,1,61,56
612.8464813,1,14,14,1,61,56
617.7542419,1,14,15,1,61,56
592.2994995,1,14,16,1,61,56
577.9502411,1,14,17,1,61,56
582.8215027,1,14,18,1,61,56
556.4685211,1,14,19,1,61,56
540.9814911,1,14,20,1,61,56
519.3865051,1,14,21,1,61,56
529.0115051,1,14,22,1,61,56
507.8972473,1,14,23,1,61,56
509.1789932,1,15,0,1,67,52
498.0204926,1,15,1,1,67,52
490.9374924,1,15,2,1,67,52
493.9037476,1,15,3,1,67,52
250.4602509,1,15,4,1,67,52
372.0657501,1,15,5,1,67,52
501.1749954,1,15,6,1,67,52
493.1117477,1,15,7,1,67,52
523.4447479,1,15,8,1,67,52
551.1260071,1,15,9,1,67,52
590.5622559,1,15,10,1,67,52
607.0195007,1,15,11,1,67,52
614.0164948,1,15,12,1,67,52
603.7650146,1,15,13,1,67,52
616.3890076,1,15,14,1,67,52
607.8710175,1,15,15,1,67,52
616.8475189,1,15,16,1,67,52
596.6885223,1,15,17,1,67,52
538.0957642,1,15,18,1,67,52
531.2747498,1,15,19,1,67,52
529.1902466,1,15,20,1,67,52
547.6917419,1,15,21,1,67,52
527.594017,1,15,22,1,67,52
541.2084885,1,15,23,1,67,52
502.2499924,0,16,0,1,63,49
511.5077515,0,16,1,1,63,49
505.0319901,0,16,2,1,63,49
469.6144943,0,16,3,1,63,49
499.6719971,0,16,4,1,63,49
464.6550064,0,16,5,1,63,49
482.8290024,0,16,6,1,63,49
492.6699982,0,16,7,1,63,49
485.902504,0,16,8,1,63,49
497.9880066,0,16,9,1,63,49
517.6242599,0,16,10,1,63,49
518.1935043,0,16,11,1,63,49
526.8497467,0,16,12,1,63,49
543.9635162,0,16,13,1,63,49
547.3472519,0,16,14,1,63,49
539.1037598,0,16,15,1,63,49
534.1904907,0,16,16,1,63,49
530.1552582,0,16,17,1,63,49
523.4004898,0,16,18,1,63,49
508.4417419,0,16,19,1,63,49
526.7502441,0,16,20,1,63,49
519.3002625,0,16,21,1,63,49
508.2829971,0,16,22,1,63,49
496.4247513,0,16,23,1,63,49
508.5747604,0,17,0,1,60,41
486.8487549,0,17,1,1,60,41
477.9229965,0,17,2,1,60,41
470.1719971,0,17,3,1,60,41
487.5715027,0,17,4,1,60,41
484.9874954,0,17,5,1,60,41
494.6537399,0,17,6,1,60,41
463.0367508,0,17,7,1,60,41
483.7160034,0,17,8,1,60,41
493.986496,0,17,9,1,60,41
508.6607437,0,17,10,1,60,41
498.4002609,0,17,11,1,60,41
508.8615036,0,17,12,1,60,41
526.248497,0,17,13,1,60,41
507.8539963,0,17,14,1,60,41
525.1834946,0,17,15,1,60,41
540.0382538,0,17,16,1,60,41
518.4660187,0,17,17,1,60,41
501.8082428,0,17,18,1,60,41
506.1412506,0,17,19,1,60,41
523.798996,0,17,20,1,60,41
520.1069946,0,17,21,1,60,41
511.848999,0,17,22,1,60,41
502.965004,0,17,23,1,60,41
495.4399948,1,18,0,1,55,43
489.6054916,1,18,1,1,55,43
478.5462494,1,18,2,1,55,43
469.3044968,1,18,3,1,55,43
462.0200043,1,18,4,1,55,43
493.9780045,1,18,5,1,55,43
480.8102493,1,18,6,1,55,43
493.7020035,1,18,7,1,55,43
508.3929901,1,18,8,1,55,43
550.8755035,1,18,9,1,55,43
594.3647614,1,18,10,1,55,43
598.9617462,1,18,11,1,55,43
605.9132538,1,18,12,1,55,43
617.6005096,1,18,13,1,55,43
601.9672394,1,18,14,1,55,43
586.1362457,1,18,15,1,55,43
587.7137604,1,18,16,1,55,43
556.7822571,1,18,17,1,55,43
581.0415039,1,18,18,1,55,43
569.8022308,1,18,19,1,55,43
558.0722504,1,18,20,1,55,43
527.1914978,1,18,21,1,55,43
508.6954956,1,18,22,1,55,43
516.7205048,1,18,23,1,55,43
500.0705032,1,19,0,1,57,36
490.578743,1,19,1,1,57,36
487.7695007,1,19,2,1,57,36
495.035759,1,19,3,1,57,36
481.8602524,1,19,4,1,57,36
490.7762451,1,19,5,1,57,36
484.5674973,1,19,6,1,57,36
530.7272491,1,19,7,1,57,36
548.3002472,1,19,8,1,57,36
597.5822296,1,19,9,1,57,36
625.7427368,1,19,10,1,57,36
631.3350067,1,19,11,1,57,36
632.7037506,1,19,12,1,57,36
599.6687469,1,19,13,1,57,36
595.1825104,1,19,14,1,57,36
591.2859955,1,19,15,1,57,36
600.1037445,1,19,16,1,57,36
570.991745,1,19,17,1,57,36
554.3369904,1,19,18,1,57,36
547.9250031,1,19,19,1,57,36
540.9724884,1,19,20,1,57,36
548.0437469,1,19,21,1,57,36
558.8757477,1,19,22,1,57,36
523.9490128,1,19,23,1,57,36
487.7405014,1,20,0,1,58,34
495.0320129,1,20,1,1,58,34
485.7145004,1,20,2,1,58,34
494.2639999,1,20,3,1,58,34
480.6057434,1,20,4,1,58,34
493.8470001,1,20,5,1,58,34
529.0802536,1,20,6,1,58,34
520.4424896,1,20,7,1,58,34
533.7964935,1,20,8,1,58,34
583.5687561,1,20,9,1,58,34
569.2813314,1,20,10,1,58,34
629.2632446,1,20,11,1,58,34
632.6270142,1,20,12,1,58,34
601.7517395,1,20,13,1,58,34
640.0850067,1,20,14,1,58,34
626.8569946,1,20,15,1,58,34
621.4879913,1,20,16,1,58,34
619.990509,1,20,17,1,58,34
561.3424835,1,20,18,1,58,34
599.548996,1,20,19,1,58,34
562.7994995,1,20,20,1,58,34
542.2622528,1,20,21,1,58,34
527.8829956,1,20,22,1,58,34
503.5957489,1,20,23,1,58,34
516.2957535,1,21,0,1,54,40
473.4620056,1,21,1,1,54,40
494.3194962,1,21,2,1,54,40
485.7600021,1,21,3,1,54,40
498.7767487,1,21,4,1,54,40
506.9174957,1,21,5,1,54,40
495.1920013,1,21,6,1,54,40
514.0914917,1,21,7,1,54,40
545.1407471,1,21,8,1,54,40
583.0577545,1,21,9,1,54,40
592.530014,1,21,10,1,54,40
606.125,1,21,11,1,54,40
590.4342499,1,21,12,1,54,40
613.6942444,1,21,13,1,54,40
603.9264984,1,21,14,1,54,40
617.9872589,1,21,15,1,54,40
609.1990051,1,21,16,1,54,40
574.8137512,1,21,17,1,54,40
557.8472443,1,21,18,1,54,40
545.3609924,1,21,19,1,54,40
550.0200119,1,21,20,1,54,40
528.3285065,1,21,21,1,54,40
497.2307587,1,21,22,1,54,40
516.8889999,1,21,23,1,54,40
505.9555054,1,22,0,1,47,38
484.5887527,1,22,1,1,47,38
492.5552521,1,22,2,1,47,38
491.246254,1,22,3,1,47,38
492.1965027,1,22,4,1,47,38
481.8209991,1,22,5,1,47,38
509.6134949,1,22,6,1,47,38
543.3687592,1,22,7,1,47,38
541.0909882,1,22,8,1,47,38
574.1092377,1,22,9,1,47,38
594.3240051,1,22,10,1,47,38
586.6460114,1,22,11,1,47,38
600.0829926,1,22,12,1,47,38
605.272995,1,22,13,1,47,38
615.7692413,1,22,14,1,47,38
636.1312561,1,22,15,1,47,38
593.8052368,1,22,16,1,47,38
573.5020142,1,22,17,1,47,38
563.6380005,1,22,18,1,47,38
555.2664948,1,22,19,1,47,38
532.2742538,1,22,20,1,47,38
500.5852432,1,22,21,1,47,38
512.8437424,1,22,22,1,47,38
507.7020035,1,22,23,1,47,38
488.1017532,0,23,0,1,55,36
485.0680008,0,23,1,1,55,36
488.5427475,0,23,2,1,55,36
499.2252579,0,23,3,1,55,36
481.3332596,0,23,4,1,55,36
505.2410049,0,23,5,1,55,36
489.7904968,0,23,6,1,55,36
501.7737427,0,23,7,1,55,36
489.2069931,0,23,8,1,55,36
515.2734985,0,23,9,1,55,36
526.445488,0,23,10,1,55,36
542.0177307,0,23,11,1,55,36
525.7949905,0,23,12,1,55,36
535.5667572,0,23,13,1,55,36
556.136261,0,23,14,1,55,36
526.6615067,0,23,15,1,55,36
511.6832504,0,23,16,1,55,36
527.6475067,0,23,17,1,55,36
522.2542496,0,23,18,1,55,36
520.7247467,0,23,19,1,55,36
510.1084976,0,23,20,1,55,36
489.6917572,0,23,21,1,55,36
496.3907471,0,23,22,1,55,36
494.565506,0,23,23,1,55,36
485.6897507,0,24,0,1,64,37
468.2304993,0,24,1,1,64,37
476.5899963,0,24,2,1,64,37
459.1884995,0,24,3,1,64,37
461.2194977,0,24,4,1,64,37
461.3202515,0,24,5,1,64,37
470.628006,0,24,6,1,64,37
467.5659943,0,24,7,1,64,37
479.7375031,0,24,8,1,64,37
476.8950043,0,24,9,1,64,37
501.817749,0,24,10,1,64,37
512.2722473,0,24,11,1,64,37
550.5032501,0,24,12,1,64,37
519.2837524,0,24,13,1,64,37
511.0315018,0,24,14,1,64,37
505.4889984,0,24,15,1,64,37
516.6435013,0,24,16,1,64,37
509.4812546,0,24,17,1,64,37
512.8929901,0,24,18,1,64,37
540.5902481,0,24,19,1,64,37
537.5654984,0,24,20,1,64,37
508.631752,0,24,21,1,64,37
490.0234985,0,24,22,1,64,37
477.6312485,0,24,23,1,64,37
469.2057419,1,25,0,1,67,41
460.246254,1,25,1,1,67,41
462.3204956,1,25,2,1,67,41
467.3230057,1,25,3,1,67,41
466.9505005,1,25,4,1,67,41
474.3954926,1,25,5,1,67,41
484.9249954,1,25,6,1,67,41
507.4550018,1,25,7,1,67,41
519.7634888,1,25,8,1,67,41
570.8817444,1,25,9,1,67,41
580.2557526,1,25,10,1,67,41
610.192749,1,25,11,1,67,41
611.0497437,1,25,12,1,67,41
595.1152496,1,25,13,1,67,41
614.935257,1,25,14,1,67,41
627.5529785,1,25,15,1,67,41
593.0162506,1,25,16,1,67,41
582.9104919,1,25,17,1,67,41
571.7002411,1,25,18,1,67,41
540.8124847,1,25,19,1,67,41
538.5702515,1,25,20,1,67,41
570.9797516,1,25,21,1,67,41
535.1052399,1,25,22,1,67,41
523.7467499,1,25,23,1,67,41
495.4299927,1,26,0,1,72,43
494.3544998,1,26,1,1,72,43
486.8829956,1,26,2,1,72,43
499.8284912,1,26,3,1,72,43
495.6362457,1,26,4,1,72,43
465.3359985,1,26,5,1,72,43
467.9855042,1,26,6,1,72,43
484.102005,1,26,7,1,72,43
512.9127426,1,26,8,1,72,43
595.8235016,1,26,9,1,72,43
619.4345093,1,26,10,1,72,43
638.5312347,1,26,11,1,72,43
623.6527557,1,26,12,1,72,43
623.9415131,1,26,13,1,72,43
653.477005,1,26,14,1,72,43
618.7229919,1,26,15,1,72,43
595.9877472,1,26,16,1,72,43
582.9459991,1,26,17,1,72,43
574.4219971,1,26,18,1,72,43
552.3110046,1,26,19,1,72,43
513.5322495,1,26,20,1,72,43
529.2164917,1,26,21,1,72,43
520.0162659,1,26,22,1,72,43
509.6659851,1,26,23,1,72,43
493.0909958,1,27,0,1,76,54
488.0907516,1,27,1,1,76,54
507.0904999,1,27,2,1,76,54
511.6649933,1,27,3,1,76,54
492.664505,1,27,4,1,76,54
499.7420044,1,27,5,1,76,54
482.6139984,1,27,6,1,76,54
512.7832642,1,27,7,1,76,54
529.7105026,1,27,8,1,76,54
595.806488,1,27,9,1,76,54
614.4212494,1,27,10,1,76,54
612.71875,1,27,11,1,76,54
613.4820099,1,27,12,1,76,54
625.2492371,1,27,13,1,76,54
636.1855011,1,27,14,1,76,54
633.9584961,1,27,15,1,76,54
614.6867523,1,27,16,1,76,54
610.772995,1,27,17,1,76,54
561.9762421,1,27,18,1,76,54
562.4577637,1,27,19,1,76,54
580.0684967,1,27,20,1,76,54
543.5467377,1,27,21,1,76,54
535.2724915,1,27,22,1,76,54
523.3642426,1,27,23,1,76,54
528.4309998,1,28,0,1,77,51
524.5392532,1,28,1,1,77,51
483.9472504,1,28,2,1,77,51
490.2135086,1,28,3,1,77,51
503.0132446,1,28,4,1,77,51
500.8215027,1,28,5,1,77,51
518.2547531,1,28,6,1,77,51
515.1504974,1,28,7,1,77,51
551.0634918,1,28,8,1,77,51
578.8027496,1,28,9,1,77,51
636.7592468,1,28,10,1,77,51
634.5159912,1,28,11,1,77,51
600.7882538,1,28,12,1,77,51
617.7855072,1,28,13,1,77,51
648.3730011,1,28,14,1,77,51
652.7137451,1,28,15,1,77,51
649.9702454,1,28,16,1,77,51
612.57901,1,28,17,1,77,51
587.6849976,1,28,18,1,77,51
561.5617371,1,28,19,1,77,51
557.4432526,1,28,20,1,77,51
530.6240082,1,28,21,1,77,51
553.9222565,1,28,22,1,77,51
534.0930023,1,28,23,1,77,51
522.2352448,1,1,0,1,78,56
503.6100082,1,1,1,1,78,56
478.8517532,1,1,2,1,78,56
486.751503,1,1,3,1,78,56
478.5592575,1,1,4,1,78,56
493.2589951,1,1,5,1,78,56
513.5089798,1,1,6,1,78,56
513.4342575,1,1,7,1,78,56
548.6552429,1,1,8,1,78,56
571.2762451,1,1,9,1,78,56
621.9869995,1,1,10,1,78,56
664.555481,1,1,11,1,78,56
661.5447388,1,1,12,1,78,56
647.9335022,1,1,13,1,78,56
618.872757,1,1,14,1,78,56
629.4817505,1,1,15,1,78,56
617.7712555,1,1,16,1,78,56
595.2112427,1,1,17,1,78,56
571.6182556,1,1,18,1,78,56
594.4580078,1,1,19,1,78,56
562.1464996,1,1,20,1,78,56
543.2102356,1,1,21,1,78,56
529.8940125,1,1,22,1,78,56
505.7722549,1,1,23,1,78,56
507.7057571,0,2,0,1,76,57
502.097496,0,2,1,1,76,57
494.7222366,0,2,2,1,76,57
489.2302551,0,2,3,1,76,57
499.6470032,0,2,4,1,76,57
497.3134995,0,2,5,1,76,57
505.0629959,0,2,6,1,76,57
493.6484985,0,2,7,1,76,57
490.8880005,0,2,8,1,76,57
491.7547531,0,2,9,1,76,57
514.3947449,0,2,10,1,76,57
544.1620026,0,2,11,1,76,57
540.1519928,0,2,12,1,76,57
568.8130035,0,2,13,1,76,57
542.0527496,0,2,14,1,76,57
518.404007,0,2,15,1,76,57
532.7094955,0,2,16,1,76,57
522.1682587,0,2,17,1,76,57
532.2637482,0,2,18,1,76,57
520.0494995,0,2,19,1,76,57
529.2125092,0,2,20,1,76,57
523.6632385,0,2,21,1,76,57
513.9052505,0,2,22,1,76,57
513.1802521,0,2,23,1,76,57
535.5884857,0,3,0,1,75,52
496.7717438,0,3,1,1,75,52
506.2962418,0,3,2,1,75,52
478.0797501,0,3,3,1,75,52
488.9792557,0,3,4,1,75,52
480.6872482,0,3,5,1,75,52
502.2540131,0,3,6,1,75,52
493.9437485,0,3,7,1,75,52
481.727005,0,3,8,1,75,52
502.0279999,0,3,9,1,75,52
537.1835022,0,3,10,1,75,52
520.1157684,0,3,11,1,75,52
512.7054901,0,3,12,1,75,52
507.5755005,0,3,13,1,75,52
514.1242371,0,3,14,1,75,52
527.2822571,0,3,15,1,75,52
532.2637482,0,3,16,1,75,52
519.6297455,0,3,17,1,75,52
509.9614944,0,3,18,1,75,52
523.6390076,0,3,19,1,75,52
521.5224991,0,3,20,1,75,52
495.4974976,0,3,21,1,75,52
534.4722443,0,3,22,1,75,52
509.5142441,0,3,23,1,75,52
517.1812363,1,4,0,1,74,52
499.6642456,1,4,1,1,74,52
512.9887466,1,4,2,1,74,52
485.2802505,1,4,3,1,74,52
483.138504,1,4,4,1,74,52
489.5130081,1,4,5,1,74,52
502.3717575,1,4,6,1,74,52
535.4799881,1,4,7,1,74,52
556.0287476,1,4,8,1,74,52
566.701004,1,4,9,1,74,52
618.9325104,1,4,10,1,74,52
623.6647491,1,4,11,1,74,52
629.6577454,1,4,12,1,74,52
618.7312469,1,4,13,1,74,52
616.7859955,1,4,14,1,74,52
603.2687531,1,4,15,1,74,52
623.3497467,1,4,16,1,74,52
585.885498,1,4,17,1,74,52
573.7160034,1,4,18,1,74,52
577.0537567,1,4,19,1,74,52
534.7089996,1,4,20,1,74,52
526.0962524,1,4,21,1,74,52
522.5507584,1,4,22,1,74,52
522.79702,1,4,23,1,74,52
507.2217484,1,5,0,1,80,53
491.9637527,1,5,1,1,80,53
491.6640091,1,5,2,1,80,53
493.2794952,1,5,3,1,80,53
505.2125092,1,5,4,1,80,53
482.9370041,1,5,5,1,80,53
500.6687469,1,5,6,1,80,53
511.4137497,1,5,7,1,80,53
538.9577484,1,5,8,1,80,53
585.7847443,1,5,9,1,80,53
647.9230042,1,5,10,1,80,53
647.3297577,1,5,11,1,80,53
632.7902374,1,5,12,1,80,53
629.0272522,1,5,13,1,80,53
626.0279999,1,5,14,1,80,53
625.5500031,1,5,15,1,80,53
603.2724915,1,5,16,1,80,53
579.1662598,1,5,17,1,80,53
588.2632599,1,5,18,1,80,53
564.6632538,1,5,19,1,80,53
555.519989,1,5,20,1,80,53
532.5415039,1,5,21,1,80,53
540.8422546,1,5,22,1,80,53
523.708992,1,5,23,1,80,53
510.0339966,1,6,0,1,85,58
498.3757553,1,6,1,1,85,58
490.8587494,1,6,2,1,85,58
491.3665009,1,6,3,1,85,58
482.6580048,1,6,4,1,85,58
482.8242493,1,6,5,1,85,58
498.5240021,1,6,6,1,85,58
520.3502502,1,6,7,1,85,58
525.5210114,1,6,8,1,85,58
588.2055054,1,6,9,1,85,58
627.4085083,1,6,10,1,85,58
608.1829987,1,6,11,1,85,58
600.1015015,1,6,12,1,85,58
618.7302551,1,6,13,1,85,58
622.3352509,1,6,14,1,85,58
624.9892426,1,6,15,1,85,58
